v8-version,6,8,275,32,-node.12,0
code-creation,BytecodeHandler,1,6899019,0x32ce626ea600,992,DivSmi.ExtraWide
code-creation,LazyCompile,10,6899105,0x70ad4812bb2,70,truncate /home/mauricio/projetos/api-pays/node_modules/memory-pager/index.js:128:19,0x70ad480f910,~
code-creation,LazyCompile,10,6899152,0x70ad4812df2,30,Page /home/mauricio/projetos/api-pays/node_modules/memory-pager/index.js:149:15,0x70ad480fa48,~
tick,0xea0d18,6899569,0,0x0,0,0xf3ec60,0x70ad4811b3d,0x70ad4811b36,0x70ad4811489,0x70ad4811428,0x70ad481073a,0x70ad480d844,0x39e50fd850a,0x39e50fd359d,0x39e50fd22c5,0x39e50fd1e37,0x39e50fcc332,0x39e50fdb165,0x39e50fdae99,0x70ad480cec3,0x39e50fd850a,0x39e50fd359d,0x39e50fd22c5,0x39e50fd1e37,0x39e50fcc332,0x39e50fdb165,0x39e50fdae99,0x70ad480ae91,0x39e50fd850a,0x39e50fd359d,0x39e50fd22c5,0x39e50fd1e37,0x39e50fcc332,0x39e50fdb165,0x39e50fdae99,0x70ad487ef41,0x39e50fd850a,0x39e50fd359d,0x39e50fd22c5,0x39e50fd1e37,0x39e50fcc332,0x39e50fdb165,0x39e50fdae99,0x70ad487b3bb,0x39e50fd850a,0x39e50fd359d,0x39e50fd22c5,0x39e50fd1e37,0x39e50fcc332,0x39e50fdb165,0x39e50fdae99,0x168806f880e0,0x39e50fd850a,0x39e50fd359d,0x39e50fd22c5,0x39e50fd1e37,0x39e50fcc332,0x39e50fdb165,0x39e50fdae99,0x168806f8433b,0x39e50fd850a,0x39e50fd359d,0x39e50fd22c5,0x39e50fd1e37,0x39e50fcc332,0x39e50fdb165,0x39e50fdae99,0x11e1a2c3c92b,0x39e50fd850a,0x39e50fd359d,0x39e50fd22c5,0x39e50fd1e37,0x39e50fcc332,0x39e50fdb165,0x39e50fdae99,0x11e1a2c3af8a,0x39e50fd850a,0x39e50fd359d,0x39e50fd22c5,0x39e50fd1e37,0x39e50fcc332,0x39e50fdb165,0x39e50fdae99,0x1c0fdd268662,0x39e50fd850a,0x39e50fd359d,0x39e50fd22c5,0x39e50fd1e37,0x39e50fcc332,0x39e50fdb165,0x39e50fdae99,0x1c0fdd2649f3,0x3f176c4edd00,0x3f176c4ed63f,0x3f176c4ed665,0x1c0fdd264704,0x39e50fd850a,0x39e50fd359d,0x39e50fd22c5,0x39e50fd1e37,0x39e50fcc332,0x39e50fdb165,0x39e50fdae99,0x4a1993c7bd6,0x1c0fdd25dcb8,0x174322ff1fe,0x1c0fdd263e39,0x1c0fdd261379,0x1c0fdd260e32,0x1c0fdd260b76,0x1b8e5ff71e90,0x1c0fdd260724,0x20002c17dfd6,0x11e1a2c7645a,0x4a1993a4cbc,0x4a1993a4b00,0x1c0fdd25ed4c,0x20002c17dfd6,0x11e1a2c7645a,0x4a1993a4cbc,0x4a1993a4b00,0x1c0fdd25c49a,0x20002c17dfd6,0x11e1a2c7645a,0x11e1a2c78764,0x20002c17f84c,0x450b45047e8,0x8aa8e0,0x174322c98d7
tick,0x7fa891a621aa,6901895,0,0x0,1
tick,0x32ce626e81d4,6902767,0,0x32ce626918d5,0,0x70ad48114f8,0x70ad4811428,0x70ad481073a,0x70ad480d84e,0x39e50fd850a,0x39e50fd359d,0x39e50fd22c5,0x39e50fd1e37,0x39e50fcc332,0x39e50fdb165,0x39e50fdae99,0x70ad480cec3,0x39e50fd850a,0x39e50fd359d,0x39e50fd22c5,0x39e50fd1e37,0x39e50fcc332,0x39e50fdb165,0x39e50fdae99,0x70ad480ae91,0x39e50fd850a,0x39e50fd359d,0x39e50fd22c5,0x39e50fd1e37,0x39e50fcc332,0x39e50fdb165,0x39e50fdae99,0x70ad487ef41,0x39e50fd850a,0x39e50fd359d,0x39e50fd22c5,0x39e50fd1e37,0x39e50fcc332,0x39e50fdb165,0x39e50fdae99,0x70ad487b3bb,0x39e50fd850a,0x39e50fd359d,0x39e50fd22c5,0x39e50fd1e37,0x39e50fcc332,0x39e50fdb165,0x39e50fdae99,0x168806f880e0,0x39e50fd850a,0x39e50fd359d,0x39e50fd22c5,0x39e50fd1e37,0x39e50fcc332,0x39e50fdb165,0x39e50fdae99,0x168806f8433b,0x39e50fd850a,0x39e50fd359d,0x39e50fd22c5,0x39e50fd1e37,0x39e50fcc332,0x39e50fdb165,0x39e50fdae99,0x11e1a2c3c92b,0x39e50fd850a,0x39e50fd359d,0x39e50fd22c5,0x39e50fd1e37,0x39e50fcc332,0x39e50fdb165,0x39e50fdae99,0x11e1a2c3af8a,0x39e50fd850a,0x39e50fd359d,0x39e50fd22c5,0x39e50fd1e37,0x39e50fcc332,0x39e50fdb165,0x39e50fdae99,0x1c0fdd268662,0x39e50fd850a,0x39e50fd359d,0x39e50fd22c5,0x39e50fd1e37,0x39e50fcc332,0x39e50fdb165,0x39e50fdae99,0x1c0fdd2649f3,0x3f176c4edd00,0x3f176c4ed63f,0x3f176c4ed665,0x1c0fdd264704,0x39e50fd850a,0x39e50fd359d,0x39e50fd22c5,0x39e50fd1e37,0x39e50fcc332,0x39e50fdb165,0x39e50fdae99,0x4a1993c7bd6,0x1c0fdd25dcb8,0x174322ff1fe,0x1c0fdd263e39,0x1c0fdd261379,0x1c0fdd260e32,0x1c0fdd260b76,0x1b8e5ff71e90,0x1c0fdd260724,0x20002c17dfd6,0x11e1a2c7645a,0x4a1993a4cbc,0x4a1993a4b00,0x1c0fdd25ed4c,0x20002c17dfd6,0x11e1a2c7645a,0x4a1993a4cbc,0x4a1993a4b00,0x1c0fdd25c49a,0x20002c17dfd6,0x11e1a2c7645a,0x11e1a2c78764,0x20002c17f84c,0x450b45047e8,0x8aa8e0,0x174322c98d7
tick,0xffe73c,6903830,1,0x90fe90,5,0xb5f280,0x39e50fd96c0,0x39e50fd9119,0x39e50fd8f65,0x39e50fd83f7,0x39e50fd359d,0x39e50fd22c5,0x39e50fd1e37,0x39e50fcc332,0x39e50fdb165,0x39e50fdae99,0x168806f880ea,0x39e50fd850a,0x39e50fd359d,0x39e50fd22c5,0x39e50fd1e37,0x39e50fcc332,0x39e50fdb165,0x39e50fdae99,0x168806f8433b,0x39e50fd850a,0x39e50fd359d,0x39e50fd22c5,0x39e50fd1e37,0x39e50fcc332,0x39e50fdb165,0x39e50fdae99,0x11e1a2c3c92b,0x39e50fd850a,0x39e50fd359d,0x39e50fd22c5,0x39e50fd1e37,0x39e50fcc332,0x39e50fdb165,0x39e50fdae99,0x11e1a2c3af8a,0x39e50fd850a,0x39e50fd359d,0x39e50fd22c5,0x39e50fd1e37,0x39e50fcc332,0x39e50fdb165,0x39e50fdae99,0x1c0fdd268662,0x39e50fd850a,0x39e50fd359d,0x39e50fd22c5,0x39e50fd1e37,0x39e50fcc332,0x39e50fdb165,0x39e50fdae99,0x1c0fdd2649f3,0x3f176c4edd00,0x3f176c4ed63f,0x3f176c4ed665,0x1c0fdd264704,0x39e50fd850a,0x39e50fd359d,0x39e50fd22c5,0x39e50fd1e37,0x39e50fcc332,0x39e50fdb165,0x39e50fdae99,0x4a1993c7bd6,0x1c0fdd25dcb8,0x174322ff1fe,0x1c0fdd263e39,0x1c0fdd261379,0x1c0fdd260e32,0x1c0fdd260b76,0x1b8e5ff71e90,0x1c0fdd260724,0x20002c17dfd6,0x11e1a2c7645a,0x4a1993a4cbc,0x4a1993a4b00,0x1c0fdd25ed4c,0x20002c17dfd6,0x11e1a2c7645a,0x4a1993a4cbc,0x4a1993a4b00,0x1c0fdd25c49a,0x20002c17dfd6,0x11e1a2c7645a,0x11e1a2c78764,0x20002c17f84c,0x450b45047e8,0x8aa8e0,0x174322c98d7
code-creation,Script,10,6904637,0x70ad4814c62,8, /home/mauricio/projetos/api-pays/node_modules/mongodb/lib/core/sessions.js:1:1,0x70ad4814798,~
code-creation,Script,10,6904706,0x70ad4815dea,747, /home/mauricio/projetos/api-pays/node_modules/mongodb/lib/core/sessions.js:1:11,0x70ad4814b80,~
tick,0x7fa891770247,6904944,1,0x9178d0,6,0xb5f280,0x1a3108f668fb,0x1a3108f66656,0x1a3108f66251,0x1a3108f65bbc,0x3e6900b59ac3,0x70ad4815e9a,0x39e50fd850a,0x39e50fd359d,0x39e50fd22c5,0x39e50fd1e37,0x39e50fcc332,0x39e50fdb165,0x39e50fdae99,0x168806f880ea,0x39e50fd850a,0x39e50fd359d,0x39e50fd22c5,0x39e50fd1e37,0x39e50fcc332,0x39e50fdb165,0x39e50fdae99,0x168806f8433b,0x39e50fd850a,0x39e50fd359d,0x39e50fd22c5,0x39e50fd1e37,0x39e50fcc332,0x39e50fdb165,0x39e50fdae99,0x11e1a2c3c92b,0x39e50fd850a,0x39e50fd359d,0x39e50fd22c5,0x39e50fd1e37,0x39e50fcc332,0x39e50fdb165,0x39e50fdae99,0x11e1a2c3af8a,0x39e50fd850a,0x39e50fd359d,0x39e50fd22c5,0x39e50fd1e37,0x39e50fcc332,0x39e50fdb165,0x39e50fdae99,0x1c0fdd268662,0x39e50fd850a,0x39e50fd359d,0x39e50fd22c5,0x39e50fd1e37,0x39e50fcc332,0x39e50fdb165,0x39e50fdae99,0x1c0fdd2649f3,0x3f176c4edd00,0x3f176c4ed63f,0x3f176c4ed665,0x1c0fdd264704,0x39e50fd850a,0x39e50fd359d,0x39e50fd22c5,0x39e50fd1e37,0x39e50fcc332,0x39e50fdb165,0x39e50fdae99,0x4a1993c7bd6,0x1c0fdd25dcb8,0x174322ff1fe,0x1c0fdd263e39,0x1c0fdd261379,0x1c0fdd260e32,0x1c0fdd260b76,0x1b8e5ff71e90,0x1c0fdd260724,0x20002c17dfd6,0x11e1a2c7645a,0x4a1993a4cbc,0x4a1993a4b00,0x1c0fdd25ed4c,0x20002c17dfd6,0x11e1a2c7645a,0x4a1993a4cbc,0x4a1993a4b00,0x1c0fdd25c49a,0x20002c17dfd6,0x11e1a2c7645a,0x11e1a2c78764,0x20002c17f84c,0x450b45047e8,0x8aa8e0,0x174322c98d7
code-creation,Script,10,6905804,0x450b4554922,8, /home/mauricio/projetos/api-pays/node_modules/mongodb/lib/core/transactions.js:1:1,0x450b4554618,~
code-creation,Script,10,6905850,0x450b4554f4a,154, /home/mauricio/projetos/api-pays/node_modules/mongodb/lib/core/transactions.js:1:11,0x450b4554840,~
code-creation,Script,10,6905862,0x450b455525a,355, /home/mauricio/projetos/api-pays/node_modules/mongodb/lib/core/transactions.js:7:2,0x450b45549a8,~
tick,0xfb378d,6906007,0,0x7ffd8f6cf9d0,0,0xf3ec60,0x450b4555280,0x450b4554f7b,0x39e50fd850a,0x39e50fd359d,0x39e50fd22c5,0x39e50fd1e37,0x39e50fcc332,0x39e50fdb165,0x39e50fdae99,0x70ad4815efd,0x39e50fd850a,0x39e50fd359d,0x39e50fd22c5,0x39e50fd1e37,0x39e50fcc332,0x39e50fdb165,0x39e50fdae99,0x168806f880ea,0x39e50fd850a,0x39e50fd359d,0x39e50fd22c5,0x39e50fd1e37,0x39e50fcc332,0x39e50fdb165,0x39e50fdae99,0x168806f8433b,0x39e50fd850a,0x39e50fd359d,0x39e50fd22c5,0x39e50fd1e37,0x39e50fcc332,0x39e50fdb165,0x39e50fdae99,0x11e1a2c3c92b,0x39e50fd850a,0x39e50fd359d,0x39e50fd22c5,0x39e50fd1e37,0x39e50fcc332,0x39e50fdb165,0x39e50fdae99,0x11e1a2c3af8a,0x39e50fd850a,0x39e50fd359d,0x39e50fd22c5,0x39e50fd1e37,0x39e50fcc332,0x39e50fdb165,0x39e50fdae99,0x1c0fdd268662,0x39e50fd850a,0x39e50fd359d,0x39e50fd22c5,0x39e50fd1e37,0x39e50fcc332,0x39e50fdb165,0x39e50fdae99,0x1c0fdd2649f3,0x3f176c4edd00,0x3f176c4ed63f,0x3f176c4ed665,0x1c0fdd264704,0x39e50fd850a,0x39e50fd359d,0x39e50fd22c5,0x39e50fd1e37,0x39e50fcc332,0x39e50fdb165,0x39e50fdae99,0x4a1993c7bd6,0x1c0fdd25dcb8,0x174322ff1fe,0x1c0fdd263e39,0x1c0fdd261379,0x1c0fdd260e32,0x1c0fdd260b76,0x1b8e5ff71e90,0x1c0fdd260724,0x20002c17dfd6,0x11e1a2c7645a,0x4a1993a4cbc,0x4a1993a4b00,0x1c0fdd25ed4c,0x20002c17dfd6,0x11e1a2c7645a,0x4a1993a4cbc,0x4a1993a4b00,0x1c0fdd25c49a,0x20002c17dfd6,0x11e1a2c7645a,0x11e1a2c78764,0x20002c17f84c,0x450b45047e8,0x8aa8e0,0x174322c98d7
code-creation,Script,10,6906715,0x450b45567e2,8, /home/mauricio/projetos/api-pays/node_modules/mongodb/lib/core/wireprotocol/index.js:1:1,0x450b45565a0,~
code-creation,Script,10,6906754,0x450b4556ada,104, /home/mauricio/projetos/api-pays/node_modules/mongodb/lib/core/wireprotocol/index.js:1:11,0x450b4556700,~
code-creation,Script,10,6907098,0x450b45571da,8, /home/mauricio/projetos/api-pays/node_modules/mongodb/lib/core/wireprotocol/write_command.js:1:1,0x450b4556f70,~
code-creation,Script,10,6907128,0x450b455732a,71, /home/mauricio/projetos/api-pays/node_modules/mongodb/lib/core/wireprotocol/write_command.js:1:11,0x450b45570f8,~
tick,0xc7b531,6907429,0,0x3a24ae0,4,0x1113d70,0x39e50fcd2a5,0x39e50fcc872,0x39e50fcc292,0x39e50fdb165,0x39e50fdae99,0x450b4557353,0x39e50fd850a,0x39e50fd359d,0x39e50fd22c5,0x39e50fd1e37,0x39e50fcc332,0x39e50fdb165,0x39e50fdae99,0x450b4556ae7,0x39e50fd850a,0x39e50fd359d,0x39e50fd22c5,0x39e50fd1e37,0x39e50fcc332,0x39e50fdb165,0x39e50fdae99,0x168806f84365,0x39e50fd850a,0x39e50fd359d,0x39e50fd22c5,0x39e50fd1e37,0x39e50fcc332,0x39e50fdb165,0x39e50fdae99,0x11e1a2c3c92b,0x39e50fd850a,0x39e50fd359d,0x39e50fd22c5,0x39e50fd1e37,0x39e50fcc332,0x39e50fdb165,0x39e50fdae99,0x11e1a2c3af8a,0x39e50fd850a,0x39e50fd359d,0x39e50fd22c5,0x39e50fd1e37,0x39e50fcc332,0x39e50fdb165,0x39e50fdae99,0x1c0fdd268662,0x39e50fd850a,0x39e50fd359d,0x39e50fd22c5,0x39e50fd1e37,0x39e50fcc332,0x39e50fdb165,0x39e50fdae99,0x1c0fdd2649f3,0x3f176c4edd00,0x3f176c4ed63f,0x3f176c4ed665,0x1c0fdd264704,0x39e50fd850a,0x39e50fd359d,0x39e50fd22c5,0x39e50fd1e37,0x39e50fcc332,0x39e50fdb165,0x39e50fdae99,0x4a1993c7bd6,0x1c0fdd25dcb8,0x174322ff1fe,0x1c0fdd263e39,0x1c0fdd261379,0x1c0fdd260e32,0x1c0fdd260b76,0x1b8e5ff71e90,0x1c0fdd260724,0x20002c17dfd6,0x11e1a2c7645a,0x4a1993a4cbc,0x4a1993a4b00,0x1c0fdd25ed4c,0x20002c17dfd6,0x11e1a2c7645a,0x4a1993a4cbc,0x4a1993a4b00,0x1c0fdd25c49a,0x20002c17dfd6,0x11e1a2c7645a,0x11e1a2c78764,0x20002c17f84c,0x450b45047e8,0x8aa8e0,0x174322c98d7
tick,0xc0fba4,6912608,1,0x90fe90,3,0xb5f280,0x39e50fd96c0,0x39e50fd9119,0x39e50fd8f65,0x39e50fd83f7,0x39e50fd359d,0x39e50fd22c5,0x39e50fd1e37,0x39e50fcc332,0x39e50fdb165,0x39e50fdae99,0x450b4557363,0x39e50fd850a,0x39e50fd359d,0x39e50fd22c5,0x39e50fd1e37,0x39e50fcc332,0x39e50fdb165,0x39e50fdae99,0x450b4556ae7,0x39e50fd850a,0x39e50fd359d,0x39e50fd22c5,0x39e50fd1e37,0x39e50fcc332,0x39e50fdb165,0x39e50fdae99,0x168806f84365,0x39e50fd850a,0x39e50fd359d,0x39e50fd22c5,0x39e50fd1e37,0x39e50fcc332,0x39e50fdb165,0x39e50fdae99,0x11e1a2c3c92b,0x39e50fd850a,0x39e50fd359d,0x39e50fd22c5,0x39e50fd1e37,0x39e50fcc332,0x39e50fdb165,0x39e50fdae99,0x11e1a2c3af8a,0x39e50fd850a,0x39e50fd359d,0x39e50fd22c5,0x39e50fd1e37,0x39e50fcc332,0x39e50fdb165,0x39e50fdae99,0x1c0fdd268662,0x39e50fd850a,0x39e50fd359d,0x39e50fd22c5,0x39e50fd1e37,0x39e50fcc332,0x39e50fdb165,0x39e50fdae99,0x1c0fdd2649f3,0x3f176c4edd00,0x3f176c4ed63f,0x3f176c4ed665,0x1c0fdd264704,0x39e50fd850a,0x39e50fd359d,0x39e50fd22c5,0x39e50fd1e37,0x39e50fcc332,0x39e50fdb165,0x39e50fdae99,0x4a1993c7bd6,0x1c0fdd25dcb8,0x174322ff1fe,0x1c0fdd263e39,0x1c0fdd261379,0x1c0fdd260e32,0x1c0fdd260b76,0x1b8e5ff71e90,0x1c0fdd260724,0x20002c17dfd6,0x11e1a2c7645a,0x4a1993a4cbc,0x4a1993a4b00,0x1c0fdd25ed4c,0x20002c17dfd6,0x11e1a2c7645a,0x4a1993a4cbc,0x4a1993a4b00,0x1c0fdd25c49a,0x20002c17dfd6,0x11e1a2c7645a,0x11e1a2c78764,0x20002c17f84c,0x450b45047e8,0x8aa8e0,0x174322c98d7
code-creation,Script,10,6912892,0x450b4557cf2,8, /home/mauricio/projetos/api-pays/node_modules/mongodb/lib/core/wireprotocol/command.js:1:1,0x450b45579e8,~
code-creation,Script,10,6912934,0x450b45581c2,202, /home/mauricio/projetos/api-pays/node_modules/mongodb/lib/core/wireprotocol/command.js:1:11,0x450b4557c10,~
tick,0xad74ce,6912972,1,0x90fe90,5,0xb5f280,0x39e50fd96c0,0x39e50fd9119,0x39e50fd8f65,0x39e50fd83f7,0x39e50fd359d,0x39e50fd22c5,0x39e50fd1e37,0x39e50fcc332,0x39e50fdb165,0x39e50fdae99,0x450b4557363,0x39e50fd850a,0x39e50fd359d,0x39e50fd22c5,0x39e50fd1e37,0x39e50fcc332,0x39e50fdb165,0x39e50fdae99,0x450b4556ae7,0x39e50fd850a,0x39e50fd359d,0x39e50fd22c5,0x39e50fd1e37,0x39e50fcc332,0x39e50fdb165,0x39e50fdae99,0x168806f84365,0x39e50fd850a,0x39e50fd359d,0x39e50fd22c5,0x39e50fd1e37,0x39e50fcc332,0x39e50fdb165,0x39e50fdae99,0x11e1a2c3c92b,0x39e50fd850a,0x39e50fd359d,0x39e50fd22c5,0x39e50fd1e37,0x39e50fcc332,0x39e50fdb165,0x39e50fdae99,0x11e1a2c3af8a,0x39e50fd850a,0x39e50fd359d,0x39e50fd22c5,0x39e50fd1e37,0x39e50fcc332,0x39e50fdb165,0x39e50fdae99,0x1c0fdd268662,0x39e50fd850a,0x39e50fd359d,0x39e50fd22c5,0x39e50fd1e37,0x39e50fcc332,0x39e50fdb165,0x39e50fdae99,0x1c0fdd2649f3,0x3f176c4edd00,0x3f176c4ed63f,0x3f176c4ed665,0x1c0fdd264704,0x39e50fd850a,0x39e50fd359d,0x39e50fd22c5,0x39e50fd1e37,0x39e50fcc332,0x39e50fdb165,0x39e50fdae99,0x4a1993c7bd6,0x1c0fdd25dcb8,0x174322ff1fe,0x1c0fdd263e39,0x1c0fdd261379,0x1c0fdd260e32,0x1c0fdd260b76,0x1b8e5ff71e90,0x1c0fdd260724,0x20002c17dfd6,0x11e1a2c7645a,0x4a1993a4cbc,0x4a1993a4b00,0x1c0fdd25ed4c,0x20002c17dfd6,0x11e1a2c7645a,0x4a1993a4cbc,0x4a1993a4b00,0x1c0fdd25c49a,0x20002c17dfd6,0x11e1a2c7645a,0x11e1a2c78764,0x20002c17f84c,0x450b45047e8,0x8aa8e0,0x174322c98d7
code-creation,LazyCompile,0,6913009,0x32ce626eaa20,1328,basename path.js:1291:30,0x134b60b2fdb0,*
code-creation,Script,10,6913615,0x450b45591aa,8, /home/mauricio/projetos/api-pays/node_modules/mongodb/lib/core/wireprotocol/kill_cursors.js:1:1,0x450b4558f10,~
code-creation,Script,10,6913637,0x450b4559342,128, /home/mauricio/projetos/api-pays/node_modules/mongodb/lib/core/wireprotocol/kill_cursors.js:1:11,0x450b45590c8,~
tick,0xb41435,6914041,1,0x90fe90,2,0xb5f280,0x39e50fd96c0,0x39e50fd9119,0x39e50fd8f65,0x39e50fd83f7,0x39e50fd359d,0x39e50fd22c5,0x39e50fd1e37,0x39e50fcc332,0x39e50fdb165,0x39e50fdae99,0x450b4556b1a,0x39e50fd850a,0x39e50fd359d,0x39e50fd22c5,0x39e50fd1e37,0x39e50fcc332,0x39e50fdb165,0x39e50fdae99,0x168806f84365,0x39e50fd850a,0x39e50fd359d,0x39e50fd22c5,0x39e50fd1e37,0x39e50fcc332,0x39e50fdb165,0x39e50fdae99,0x11e1a2c3c92b,0x39e50fd850a,0x39e50fd359d,0x39e50fd22c5,0x39e50fd1e37,0x39e50fcc332,0x39e50fdb165,0x39e50fdae99,0x11e1a2c3af8a,0x39e50fd850a,0x39e50fd359d,0x39e50fd22c5,0x39e50fd1e37,0x39e50fcc332,0x39e50fdb165,0x39e50fdae99,0x1c0fdd268662,0x39e50fd850a,0x39e50fd359d,0x39e50fd22c5,0x39e50fd1e37,0x39e50fcc332,0x39e50fdb165,0x39e50fdae99,0x1c0fdd2649f3,0x3f176c4edd00,0x3f176c4ed63f,0x3f176c4ed665,0x1c0fdd264704,0x39e50fd850a,0x39e50fd359d,0x39e50fd22c5,0x39e50fd1e37,0x39e50fcc332,0x39e50fdb165,0x39e50fdae99,0x4a1993c7bd6,0x1c0fdd25dcb8,0x174322ff1fe,0x1c0fdd263e39,0x1c0fdd261379,0x1c0fdd260e32,0x1c0fdd260b76,0x1b8e5ff71e90,0x1c0fdd260724,0x20002c17dfd6,0x11e1a2c7645a,0x4a1993a4cbc,0x4a1993a4b00,0x1c0fdd25ed4c,0x20002c17dfd6,0x11e1a2c7645a,0x4a1993a4cbc,0x4a1993a4b00,0x1c0fdd25c49a,0x20002c17dfd6,0x11e1a2c7645a,0x11e1a2c78764,0x20002c17f84c,0x450b45047e8,0x8aa8e0,0x174322c98d7
code-creation,Script,10,6914098,0x450b4559b62,8, /home/mauricio/projetos/api-pays/node_modules/mongodb/lib/core/wireprotocol/get_more.js:1:1,0x450b4559898,~
code-creation,Script,10,6914117,0x450b4559d92,177, /home/mauricio/projetos/api-pays/node_modules/mongodb/lib/core/wireprotocol/get_more.js:1:11,0x450b4559a80,~
tick,0xf65991,6915097,1,0x90fe90,3,0xb5f280,0x39e50fd96c0,0x39e50fd9119,0x39e50fd8f65,0x39e50fd83f7,0x39e50fd359d,0x39e50fd22c5,0x39e50fd1e37,0x39e50fcc332,0x39e50fdb165,0x39e50fdae99,0x450b4556b26,0x39e50fd850a,0x39e50fd359d,0x39e50fd22c5,0x39e50fd1e37,0x39e50fcc332,0x39e50fdb165,0x39e50fdae99,0x168806f84365,0x39e50fd850a,0x39e50fd359d,0x39e50fd22c5,0x39e50fd1e37,0x39e50fcc332,0x39e50fdb165,0x39e50fdae99,0x11e1a2c3c92b,0x39e50fd850a,0x39e50fd359d,0x39e50fd22c5,0x39e50fd1e37,0x39e50fcc332,0x39e50fdb165,0x39e50fdae99,0x11e1a2c3af8a,0x39e50fd850a,0x39e50fd359d,0x39e50fd22c5,0x39e50fd1e37,0x39e50fcc332,0x39e50fdb165,0x39e50fdae99,0x1c0fdd268662,0x39e50fd850a,0x39e50fd359d,0x39e50fd22c5,0x39e50fd1e37,0x39e50fcc332,0x39e50fdb165,0x39e50fdae99,0x1c0fdd2649f3,0x3f176c4edd00,0x3f176c4ed63f,0x3f176c4ed665,0x1c0fdd264704,0x39e50fd850a,0x39e50fd359d,0x39e50fd22c5,0x39e50fd1e37,0x39e50fcc332,0x39e50fdb165,0x39e50fdae99,0x4a1993c7bd6,0x1c0fdd25dcb8,0x174322ff1fe,0x1c0fdd263e39,0x1c0fdd261379,0x1c0fdd260e32,0x1c0fdd260b76,0x1b8e5ff71e90,0x1c0fdd260724,0x20002c17dfd6,0x11e1a2c7645a,0x4a1993a4cbc,0x4a1993a4b00,0x1c0fdd25ed4c,0x20002c17dfd6,0x11e1a2c7645a,0x4a1993a4cbc,0x4a1993a4b00,0x1c0fdd25c49a,0x20002c17dfd6,0x11e1a2c7645a,0x11e1a2c78764,0x20002c17f84c,0x450b45047e8,0x8aa8e0,0x174322c98d7
code-creation,Script,10,6915130,0x450b455a6e2,8, /home/mauricio/projetos/api-pays/node_modules/mongodb/lib/core/wireprotocol/query.js:1:1,0x450b455a408,~
code-creation,Script,10,6915153,0x450b455a97a,178, /home/mauricio/projetos/api-pays/node_modules/mongodb/lib/core/wireprotocol/query.js:1:11,0x450b455a600,~
tick,0xf554b7,6916221,1,0x90fe90,3,0xb5f280,0x39e50fd96c0,0x39e50fd9119,0x39e50fd8f65,0x39e50fd83f7,0x39e50fd359d,0x39e50fd22c5,0x39e50fd1e37,0x39e50fcc332,0x39e50fdb165,0x39e50fdae99,0x168806f8436f,0x39e50fd850a,0x39e50fd359d,0x39e50fd22c5,0x39e50fd1e37,0x39e50fcc332,0x39e50fdb165,0x39e50fdae99,0x11e1a2c3c92b,0x39e50fd850a,0x39e50fd359d,0x39e50fd22c5,0x39e50fd1e37,0x39e50fcc332,0x39e50fdb165,0x39e50fdae99,0x11e1a2c3af8a,0x39e50fd850a,0x39e50fd359d,0x39e50fd22c5,0x39e50fd1e37,0x39e50fcc332,0x39e50fdb165,0x39e50fdae99,0x1c0fdd268662,0x39e50fd850a,0x39e50fd359d,0x39e50fd22c5,0x39e50fd1e37,0x39e50fcc332,0x39e50fdb165,0x39e50fdae99,0x1c0fdd2649f3,0x3f176c4edd00,0x3f176c4ed63f,0x3f176c4ed665,0x1c0fdd264704,0x39e50fd850a,0x39e50fd359d,0x39e50fd22c5,0x39e50fd1e37,0x39e50fcc332,0x39e50fdb165,0x39e50fdae99,0x4a1993c7bd6,0x1c0fdd25dcb8,0x174322ff1fe,0x1c0fdd263e39,0x1c0fdd261379,0x1c0fdd260e32,0x1c0fdd260b76,0x1b8e5ff71e90,0x1c0fdd260724,0x20002c17dfd6,0x11e1a2c7645a,0x4a1993a4cbc,0x4a1993a4b00,0x1c0fdd25ed4c,0x20002c17dfd6,0x11e1a2c7645a,0x4a1993a4cbc,0x4a1993a4b00,0x1c0fdd25c49a,0x20002c17dfd6,0x11e1a2c7645a,0x11e1a2c78764,0x20002c17f84c,0x450b45047e8,0x8aa8e0,0x174322c98d7
code-creation,Script,10,6916335,0x450b455ba4a,8, /home/mauricio/projetos/api-pays/node_modules/mongodb/lib/core/cursor.js:1:1,0x450b455b6a0,~
code-creation,Script,10,6916374,0x450b455cafa,515, /home/mauricio/projetos/api-pays/node_modules/mongodb/lib/core/cursor.js:1:11,0x450b455b968,~
